image_path,label_id,label_name,split,included,source_dataset,source_image_id,crop_x1,crop_y1,crop_x2,crop_y2
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2087.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2087.JPG1960673:5,0.0,2679.28,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2122.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2122.JPG1842231:1,0.0,1178.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2122.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2122.JPG1842231:2,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2137 (2).JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2137 (2).JPG1622612:1,1561.96,245.52,3024.0,3993.48
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2137 (2).JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2137 (2).JPG1622612:2,1476.64,242.28,3024.0,3993.72
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2137 (2).JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2137 (2).JPG1622612:3,856.76,512.36,1672.24,3682.64
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2137 (2).JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2137 (2).JPG1622612:4,0.0,515.6,1050.8,3682.4
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2137 (2).JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2137 (2).JPG1622612:5,0.0,2786.8,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2137 (2).JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2137 (2).JPG1622612:6,0.0,0.0,3024.0,1174.36
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2032.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2032.JPG1482851:1,0.0,0.0,909.56,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2032.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2032.JPG1482851:2,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2032.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2032.JPG1482851:3,0.0,0.0,515.36,387.52
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2160.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2160.JPG1668568:1,1815.48,0.0,2707.52,3894.64
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2160.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2160.JPG1668568:2,226.28,0.0,1889.72,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2160.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2160.JPG1668568:3,0.0,0.0,2860.44,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2160.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2160.JPG1668568:4,2415.08,0.0,3024.0,3602.36
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2160.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2160.JPG1668568:5,2214.2,0.0,3024.0,319.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2160.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2160.JPG1668568:6,1181.04,3110.72,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2192.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2192.JPG1698607:1,80.92,0.0,1503.08,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2192.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2192.JPG1698607:2,2097.52,149.92,2307.48,2790.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2192.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2192.JPG1698607:3,2404.88,520.0,2537.12,2376.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2192.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2192.JPG1698607:5,2703.6,865.04,3024.0,1951.96
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2192.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2192.JPG1698607:6,1715.4,0.0,3024.0,1022.72
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2192.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2192.JPG1698607:7,0.0,0.0,2968.8,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2192.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2192.JPG1698607:8,795.16,1701.88,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2098.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2098.JPG2134235:1,1093.0,0.0,2920.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2098.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2098.JPG2134235:2,875.72,3161.36,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2098.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2098.JPG2134235:3,1315.04,0.0,3024.0,504.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2098.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2098.JPG2134235:4,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1991.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1991.JPG1629802:1,1340.36,0.0,2132.64,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1991.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1991.JPG1629802:2,2383.84,467.28,2647.16,2971.72
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1991.JPG,1,curtain_wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1991.JPG1629802:3,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1991.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1991.JPG1629802:4,1371.4,0.0,3024.0,1125.76
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1991.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1991.JPG1629802:5,1197.84,1984.2,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1997.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1997.JPG1706789:1,623.32,0.0,2880.68,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1997.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1997.JPG1706789:2,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2081.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2081.JPG1606694:1,0.0,158.04,2780.8,3622.96
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2081.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2081.JPG1606694:2,0.0,0.0,3024.0,3657.04
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2081.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2081.JPG1606694:3,0.0,3315.04,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2081.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2081.JPG1606694:4,2699.84,0.0,3021.16,4026.64
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2207.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2207.JPG1408621:1,659.32,0.0,2626.68,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2207.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2207.JPG1408621:2,216.48,0.0,2906.52,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2207.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2207.JPG1408621:3,2583.04,0.0,2915.96,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2207.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2207.JPG1408621:4,0.0,0.0,537.36,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2014.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2014.JPG1558158:1,1084.2,0.0,2574.8,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2014.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2014.JPG1558158:2,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2014.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2014.JPG1558158:3,0.0,3456.88,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2014.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2014.JPG1558158:4,0.0,0.0,2506.36,354.8
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2092.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2092.JPG1991458:1,760.04,409.56,2513.96,3910.44
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2092.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2092.JPG1991458:2,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2092.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2092.JPG1991458:3,0.0,0.0,3024.0,730.08
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2092.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2092.JPG1991458:4,0.0,3015.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2096.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2096.JPG1699033:1,1979.76,448.88,2621.24,3365.12
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2096.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2096.JPG1699033:2,612.44,0.0,2128.56,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2096.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2096.JPG1699033:3,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2096.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2096.JPG1699033:4,1071.24,0.0,3024.0,1248.44
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2096.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2096.JPG1699033:5,970.44,2331.76,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2317.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2317.JPG1643167:1,305.84,113.4,975.16,2862.6
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2317.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2317.JPG1643167:2,1935.44,0.0,4032.0,3024.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2317.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2317.JPG1643167:3,4.4,0.0,4032.0,3024.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2317.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2317.JPG1643167:4,0.0,0.0,369.92,2832.36
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2317.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2317.JPG1643167:5,0.0,2500.8,2456.48,3024.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1983.JPG,8,window,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1983.JPG3356333:1,0.0,274.56,3024.0,3079.44
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1983.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1983.JPG3356333:2,0.0,175.16,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_1983.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_1983.JPG3356333:3,0.0,0.0,3024.0,693.24
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2001.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2001.JPG1562114:1,2249.16,56.52,2971.84,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2001.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2001.JPG1562114:2,0.0,0.0,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2001.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2001.JPG1562114:3,1844.32,0.0,3024.0,929.12
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2302.JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2302.JPG1606838:1,1513.44,47.16,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2302.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2302.JPG1606838:2,1361.32,49.32,3024.0,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2302.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2302.JPG1606838:3,469.72,96.52,1590.28,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2302.JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2302.JPG1606838:4,0.0,96.84,601.36,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2302.JPG,3,ceiling,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2302.JPG1606838:5,0.0,0.0,3024.0,815.36
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2302.JPG,2,floor,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2302.JPG1606838:6,1076.76,3771.68,1979.24,4032.0
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2129 (2).JPG,9,door,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2129 (2).JPG2040040:1,229.0,498.48,925.0,3246.52
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2129 (2).JPG,8,window,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2129 (2).JPG2040040:2,766.88,638.84,3024.0,2294.16
/Users/hindolomagbity/Documents/Codex/2026-08-22/referenced-chatgpt-conversation-this-is-an/outputs/ReUP_AI_Demo_Package 2/data/HBD/35_The Jockey Club Tower/Interior/train/IMG_2129 (2).JPG,0,wall,train,true,HBD,35_The Jockey Club Tower/Interior/train/train_35_in.json:IMG_2129 (2).JPG2040040:3,757.16,589.92,3024.0,2911.08
